author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year,conference,title,Faculty,Position,Gender,Management,Area
Li Cheng 0001,13/4938-1,journals/tip/0004CWCDL16,1,w/JianxinWu,12,1,0.295075125,0.000127225,2016,,,,,,,
Li Cheng 0001,13/4938-1,journals/tip/0004CWCDL16,1,d/MinhNDo,12,1,0.295075125,0.000127225,2016,,,,,,,
Li Cheng 0001,13/4938-1,journals/tip/0004CWCDL16,1,77/6697,12,1,0.295075125,0.000127225,2016,,,,,,,
Li Cheng 0001,13/4938-1,journals/tip/0004CWCDL16,1,83/6096,12,1,0.295075125,0.000127225,2016,,,,,,,
Jianxin Wu,w/JianxinWu,journals/tip/0004CWCDL16,2,13/4938-1,67,1,0.315635065,0.00071034,2016,,,,,,,
Jiangbo Lu,77/6697,journals/tip/0004CWCDL16,1,13/4938-1,39,1,0.293979625,0.000413482,2016,,,,,,,
Hongyuan Zhu,133/4527,conf/wacv/ZhuLCZM14,2,77/6697,85,3,0.305107734,0.000901178,2014,,,,,,,
Hongyuan Zhu,133/4527,conf/iscas/ZhuCZWM13,2,t/NadiaMagnenatThalmann,85,5,0.305107734,0.000901178,2013,,,,,,,
Hongyuan Zhu,133/4527,conf/iscas/ZhuCZWM13,2,1297587,85,5,0.305107734,0.000901178,2013,,,,,,,
Jiangbo Lu,77/6697,journals/tmm/ZhuLCZLM16,1,42/2718,39,1,0.293979625,0.000413482,2016,,,,,,,
Nadia Magnenat-Thalmann,t/NadiaMagnenatThalmann,conf/wacv/ZhuLCZM14,3,77/6697,220,3,0.34166379,0.00233246,2014,,,,,,,
Nadia Magnenat-Thalmann,t/NadiaMagnenatThalmann,journals/cad/ChiangZMMC12,3,1297587,220,22,0.34166379,0.00233246,2012,,,,,,,
Nadia Magnenat-Thalmann,t/NadiaMagnenatThalmann,journals/cad/ChiangZMMC12,3,16/6533,220,3,0.34166379,0.00233246,2012,,,,,,,
Nadia Magnenat-Thalmann,t/NadiaMagnenatThalmann,journals/cad/ChiangZMMC12,3,82/7687,220,1,0.34166379,0.00233246,2012,,,,,,,
Nadia Magnenat-Thalmann,t/NadiaMagnenatThalmann,journals/cad/ChiangZMMC12,3,56/9986,220,1,0.34166379,0.00233246,2012,,,,,,,
Nadia Magnenat-Thalmann,t/NadiaMagnenatThalmann,journals/tmm/ZhuLCZLM16,3,42/2718,220,1,0.34166379,0.00233246,2016,,,,,,,
Hao Yang,54/4089,conf/cvpr/YangZZGWC16,2,50/671,37,1,0.30895527,0.000392277,2016,,,,,,,
Joey Tianyi Zhou,123/5110,conf/cvpr/YangZZGWC16,2,50/671,103,1,0.334957699,0.001092016,2016,,,,,,,
Yu Zhang,50/671,conf/cvpr/YangZZGWC16,1,54/4089,5,1,0.275166106,5.30E-05,2016,,,,,,,
Yu Zhang,50/671,conf/cvpr/YangZZGWC16,1,123/5110,5,1,0.275166106,5.30E-05,2016,,,,,,,
Yu Zhang,50/671,conf/cvpr/YangZZGWC16,1,152/6672,5,1,0.275166106,5.30E-05,2016,,,,,,,
Yu Zhang,50/671,conf/cvpr/YangZZGWC16,1,w/JianxinWu,5,1,0.275166106,5.30E-05,2016,,,,,,,
Yu Zhang,50/671,conf/cvpr/YangZZGWC16,1,83/6096,5,1,0.275166106,5.30E-05,2016,,,,,,,
Bin-Bin Gao,152/6672,journals/corr/YangZZGWC15,1,54/4089,10,2,0.275173756,0.000106021,2015,,,,,,,
Bin-Bin Gao,152/6672,journals/corr/YangZZGWC15,1,123/5110,10,2,0.275173756,0.000106021,2015,,,,,,,
Bin-Bin Gao,152/6672,journals/corr/YangZZGWC15,1,w/JianxinWu,10,2,0.275173756,0.000106021,2015,,,,,,,
Bin-Bin Gao,152/6672,journals/corr/YangZZGWC15,1,83/6096,10,2,0.275173756,0.000106021,2015,,,,,,,
Bin-Bin Gao,152/6672,journals/corr/YangZZGWC15,1,50/671-4,10,1,0.275173756,0.000106021,2015,,,,,,,
Bin-Bin Gao,152/6672,conf/cvpr/YangZZGWC16,1,50/671,10,1,0.275173756,0.000106021,2016,,,,,,,
Jianxin Wu,w/JianxinWu,journals/corr/YangZZGWC15,2,54/4089,67,2,0.315635065,0.00071034,2015,,,,,,,
Jianxin Wu,w/JianxinWu,journals/corr/YangZZGWC15,2,123/5110,67,2,0.315635065,0.00071034,2015,,,,,,,
Jianxin Wu,w/JianxinWu,journals/corr/YangZZGWC15,2,152/6672,67,2,0.315635065,0.00071034,2015,,,,,,,
Jianxin Wu,w/JianxinWu,conf/cvpr/YangZZGWC16,2,50/671,67,1,0.315635065,0.00071034,2016,,,,,,,
Yu Zhang 0004,50/671-4,conf/icassp/ZhangZCK16,1,17/322-4,47,1,0.285862816,0.000498298,2016,,,,,,,
Yu Zhang 0004,50/671-4,conf/icassp/ZhangZCK16,1,k/AlexChiChungKot,47,1,0.285862816,0.000498298,2016,,,,,,,
Guangming Shi,97/3742,conf/iscas/WuLS13,1,14/3737,111,26,0.292961582,0.001176832,2013,,,,,,,
Guangming Shi,97/3742,conf/iscas/WuLS13,1,2248435,111,24,0.292961582,0.001176832,2013,,,,,,,
Ling-Yu Duan,d/LingyuDuan,journals/spl/ChenDGCKH15,4,92/6289-6,104,1,0.326010342,0.001102618,2015,,,,,,,
Ling-Yu Duan,d/LingyuDuan,journals/spl/ChenDGCKH15,4,282973,104,1,0.326010342,0.001102618,2015,,,,,,,
Ling-Yu Duan,d/LingyuDuan,journals/spl/ChenDGCKH15,4,h/TiejunHuang,104,1,0.326010342,0.001102618,2015,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/iccv/WanSDTK17,4,k/AlexChiChungKot,104,11,0.326010342,0.001102618,2017,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/iccv/WanSDTK17,4,191/2619,104,5,0.326010342,0.001102618,2017,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/iccv/WanSDTK17,4,69/783,104,5,0.326010342,0.001102618,2017,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/iccv/WanSDTK17,4,38/3641,104,5,0.326010342,0.001102618,2017,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/pcm/XuDCCXT04,4,83/6096,104,4,0.326010342,0.001102618,2004,,,,,,,
Alex ChiChung Kot,k/AlexChiChungKot,journals/spl/ChenDGCKH15,3,92/6289-6,139,1,0.34179357,0.001473691,2015,,,,,,,
Alex ChiChung Kot,k/AlexChiChungKot,journals/spl/ChenDGCKH15,3,282973,139,1,0.34179357,0.001473691,2015,,,,,,,
Alex ChiChung Kot,k/AlexChiChungKot,journals/spl/ChenDGCKH15,3,h/TiejunHuang,139,1,0.34179357,0.001473691,2015,,,,,,,
Alex C. Kot,k/AlexChiChungKot,conf/iccv/WanSDTK17,3,d/LingyuDuan,139,11,0.34179357,0.001473691,2017,,,,,,,
Tiejun Huang,h/TiejunHuang,journals/spl/ChenDGCKH15,1,92/6289-6,9,1,0.288352852,9.54E-05,2015,,,,,,,
Tiejun Huang,h/TiejunHuang,journals/spl/ChenDGCKH15,1,d/LingyuDuan,9,1,0.288352852,9.54E-05,2015,,,,,,,
Tiejun Huang,h/TiejunHuang,journals/spl/ChenDGCKH15,1,282973,9,1,0.288352852,9.54E-05,2015,,,,,,,
Tiejun Huang,h/TiejunHuang,journals/spl/ChenDGCKH15,1,k/AlexChiChungKot,9,1,0.288352852,9.54E-05,2015,,,,,,,
Tiejun Huang,h/TiejunHuang,journals/spl/ChenDGCKH15,1,83/6096,9,1,0.288352852,9.54E-05,2015,,,,,,,
Chongyu Chen,123/2877,conf/mmsp/ChenCZCS13,1,1297587,29,2,0.291357589,0.000307461,2013,,,,,,,
Chongyu Chen,123/2877,conf/mmsp/ChenCZCS13,1,29/3808,29,3,0.291357589,0.000307461,2013,,,,,,,
Guangming Shi,97/3742,conf/mmsp/ChenCZCS13,1,1297587,111,2,0.292961582,0.001176832,2013,,,,,,,
Guangming Shi,97/3742,conf/mmsp/ChenCZCS13,1,29/3808,111,2,0.292961582,0.001176832,2013,,,,,,,
Hongyuan Zhu,133/4527,journals/corr/ZhuLCL15,2,179/6097,85,2,0.305107734,0.000901178,2015,,,,,,,
Lingyu Duan,d/LingyuDuan,conf/vcip/HeWTCD15,4,179/0988,104,1,0.326010342,0.001102618,2015,,,,,,,
Lingyu Duan,d/LingyuDuan,conf/vcip/HeWTCD15,4,58/111,104,1,0.326010342,0.001102618,2015,,,,,,,
Lingyu Duan,d/LingyuDuan,conf/vcip/HeWTCD15,4,179/0983,104,1,0.326010342,0.001102618,2015,,,,,,,
Yu Zhang 0004,50/671-4,journals/corr/YangZZGWC15,1,54/4089,47,1,0.285862816,0.000498298,2015,,,,,,,
Yu Zhang 0004,50/671-4,journals/corr/YangZZGWC15,1,123/5110,47,1,0.285862816,0.000498298,2015,,,,,,,
Yu Zhang 0004,50/671-4,journals/corr/YangZZGWC15,1,152/6672,47,1,0.285862816,0.000498298,2015,,,,,,,
Chongyu Chen,123/2877,journals/corr/PhamCDPCC15,1,166/1429,29,1,0.291357589,0.000307461,2015,,,,,,,
Vladimir Pavlovic,98/2506,journals/corr/PhamCDPCC15,1,166/1429,40,1,0.295824741,0.000424084,2015,,,,,,,
Yu Zhang 0004,50/671-4,journals/tip/ZhangWCL14,1,42/6095,47,1,0.285862816,0.000498298,2014,,,,,,,
Jianxin Wu,w/JianxinWu,journals/tip/ZhangWCL14,2,42/6095,67,1,0.315635065,0.00071034,2014,,,,,,,
Juyong Zhang,38/5125,journals/tog/XiongZZCL14,5,154/0187,151,1,0.308579623,0.001600916,2014,,,,,,,
Juyong Zhang,38/5125,journals/tog/XiongZZCL14,5,07/1830,151,1,0.308579623,0.001600916,2014,,,,,,,
Joo-Hwee Lim,56/432,conf/apsipa/LuKLL13,1,16/1359,138,2,0.308926342,0.001463089,2013,,,,,,,
Joo-Hwee Lim,56/432,conf/apsipa/LuKLL13,1,83/3109,138,2,0.308926342,0.001463089,2013,,,,,,,
Joo-Hwee Lim,56/432,conf/icip/LiuLLZMWLW09,1,42/2718,138,20,0.308926342,0.001463089,2009,,,,,,,
Joo-Hwee Lim,56/432,conf/icip/LiuLLZMWLW09,1,23/108-1,138,5,0.308926342,0.001463089,2009,,,,,,,
Joo-Hwee Lim,56/432,conf/icip/LiuLLZMWLW09,1,69/6707,138,8,0.308926342,0.001463089,2009,,,,,,,
Joo-Hwee Lim,56/432,conf/icip/LiuLLZMWLW09,1,20/5565,138,7,0.308926342,0.001463089,2009,,,,,,,
Joo-Hwee Lim,56/432,conf/icip/LiuLLZMWLW09,1,51/1764,138,7,0.308926342,0.001463089,2009,,,,,,,
Joo-Hwee Lim,56/432,conf/icip/LiuLLZMWLW09,1,40/4823,138,7,0.308926342,0.001463089,2009,,,,,,,
Joo-Hwee Lim,56/432,conf/accv/LuKLLC14,1,83/6096,138,1,0.308926342,0.001463089,2014,,,,,,,
Teng Deng,147/4642,conf/apsipa/DaoDC14,1,160/0074,25,1,0.283099276,0.000265052,2014,,,,,,,
Teng Deng,147/4642,conf/icmcs/DengBMKCPG14,1,83/6046,25,1,0.283099276,0.000265052,2014,,,,,,,
Teng Deng,147/4642,conf/icmcs/DengBMKCPG14,1,69/4524,25,1,0.283099276,0.000265052,2014,,,,,,,
Teng Deng,147/4642,conf/icmcs/DengBMKCPG14,1,23/10490,25,1,0.283099276,0.000265052,2014,,,,,,,
Teng Deng,147/4642,conf/icmcs/DengBMKCPG14,1,15/3519,25,1,0.283099276,0.000265052,2014,,,,,,,
Teng Deng,147/4642,conf/icmcs/DengBMKCPG14,1,g/MarkusHGross,25,1,0.283099276,0.000265052,2014,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/icmcs/DengBMKCPG14,1,147/4642,19,1,0.283358621,0.00020144,2014,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/icmcs/DengBMKCPG14,1,69/4524,19,1,0.283358621,0.00020144,2014,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/icmcs/DengBMKCPG14,1,83/6096,19,1,0.283358621,0.00020144,2014,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/3dtv/KusterRAZBSPG12,1,83/6046,19,2,0.283358621,0.00020144,2012,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/3dtv/KusterRAZBSPG12,1,23/10490,19,2,0.283358621,0.00020144,2012,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/3dtv/KusterRAZBSPG12,1,15/3519,19,2,0.283358621,0.00020144,2012,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/3dtv/KusterRAZBSPG12,1,121/5064,19,1,0.283358621,0.00020144,2012,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/3dtv/KusterRAZBSPG12,1,94/957,19,1,0.283358621,0.00020144,2012,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/3dtv/KusterRAZBSPG12,1,58/4616,19,1,0.283358621,0.00020144,2012,,,,,,,
Markus H. Gross,g/MarkusHGross,conf/3dtv/KusterRAZBSPG12,1,s/CZSun,19,1,0.283358621,0.00020144,2012,,,,,,,
Thi Nhat Anh Nguyen,27/7455,journals/jvcir/AnhCZL13,1,70/6237,14,1,0.280404544,0.000148429,2013,,,,,,,
Thi Nhat Anh Nguyen,27/7455,conf/mm/AnhYC09,1,83/6096,14,5,0.280404544,0.000148429,2009,,,,,,,
Thi Nhat Anh Nguyen,27/7455,conf/mm/AnhYC09,1,72/5668,14,1,0.280404544,0.000148429,2009,,,,,,,
Thi Nhat Anh Nguyen,27/7455,conf/iscas/AnhCZZ12,1,1297587,14,4,0.280404544,0.000148429,2012,,,,,,,
Thi Nhat Anh Nguyen,27/7455,conf/iscas/AnhCZZ12,1,38/5125,14,2,0.280404544,0.000148429,2012,,,,,,,
Hui Li,66/3387,conf/iccvw/DengLCCF13,1,147/4642,27,1,0.311708761,0.000286257,2013,,,,,,,
Hui Li,66/3387,conf/iccvw/DengLCCF13,1,f/HenryFuchs,27,1,0.311708761,0.000286257,2013,,,,,,,
Hui Li,66/3387,conf/iccvw/DengLCCF13,1,29/3808,27,1,0.311708761,0.000286257,2013,,,,,,,
Hui Li,66/3387,conf/icmcs/LiCAZ13,1,83/6096,27,2,0.311708761,0.000286257,2013,,,,,,,
Hui Li,66/3387,conf/icmcs/LiCAZ13,1,27/7455,27,1,0.311708761,0.000286257,2013,,,,,,,
Hui Li,66/3387,conf/icmcs/LiCAZ13,1,1297587,27,1,0.311708761,0.000286257,2013,,,,,,,
Thi Nhat Anh Nguyen,27/7455,conf/icmcs/LiCAZ13,1,66/3387,14,1,0.280404544,0.000148429,2013,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/vcip/BaiDLWW019,4,g/WenGao,104,6,0.326010342,0.001102618,2019,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/vcip/BaiDLWW019,4,58/9145-1,104,6,0.326010342,0.001102618,2019,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/vcip/BaiDLWW019,4,50/2467,104,1,0.326010342,0.001102618,2019,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/iscas/GaoD0YWTCK13,4,s/JunSun7,104,1,0.326010342,0.001102618,2013,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/iscas/GaoD0YWTCK13,4,42/3332,104,1,0.326010342,0.001102618,2013,,,,,,,
Ling-Yu Duan,d/LingyuDuan,conf/iscas/GaoD0YWTCK13,4,93/4472,104,1,0.326010342,0.001102618,2013,,,,,,,
Ling-Yu Duan,d/LingyuDuan,journals/corr/abs-1810-03944,4,33/885,104,5,0.326010342,0.001102618,2018,,,,,,,
Ling-Yu Duan,d/LingyuDuan,journals/corr/abs-1810-03944,4,57/5272-2,104,4,0.326010342,0.001102618,2018,,,,,,,
Ling-Yu Duan,d/LingyuDuan,journals/corr/abs-1810-03944,4,46/3391,104,2,0.326010342,0.001102618,2018,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,33/885,134,2,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,33/5593,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,00/202,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,13/2693,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,36/368,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,17/6315,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,c/AmitKRoyChowdhury,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,c/PComesanaA,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,70/6348,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,11/503,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,f/MarkusFlierl,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,93/5522,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,75/5209,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,13/5830-1,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,40/5402,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,97/6785,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,35/4322,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,88/5879,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,p/AndreaPrati,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,71/5524,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,r/ArunRoss,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,50/290,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,64/4169,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,91/3474,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,75/1281,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,52140,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,22/4971,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,93/6765-1,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,28/2295,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,582077,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,64/5845-7,134,1,0.324503311,0.00142068,2016,,,,,,,
Junsong Yuan,42/3332,journals/tcsv/BoulgourisBCCCR16,3,14/3737,134,1,0.324503311,0.00142068,2016,,,,,,,
Alex C. Kot,k/AlexChiChungKot,journals/tip/WanSDTGK18,3,g/WenGao,139,2,0.34179357,0.001473691,2018,,,,,,,
Yichao Jin,42/8333,conf/secon/JinHLW14,2,82/1364,74,2,0.295031148,0.000784555,2014,,,,,,,
Yichao Jin,42/8333,conf/infocom/JinWC12,2,33/885,74,25,0.295031148,0.000784555,2012,,,,,,,
Yichao Jin,42/8333,conf/infocom/JinWC12,2,845173,74,2,0.295031148,0.000784555,2012,,,,,,,
Yichao Jin,42/8333,conf/iscas/JinLWC13,2,83/6096,74,1,0.295031148,0.000784555,2013,,,,,,,
Jianxin Wu,w/JianxinWu,conf/pcm/WangZCW13,2,133/4527,67,2,0.315635065,0.00071034,2013,,,,,,,
Jianxin Wu,w/JianxinWu,conf/pcm/WangZCW13,2,138/4209-1,67,1,0.315635065,0.00071034,2013,,,,,,,
Jianxin Wu,w/JianxinWu,conf/iscas/ZhuCZWM13,2,t/NadiaMagnenatThalmann,67,1,0.315635065,0.00071034,2013,,,,,,,
Jianxin Wu,w/JianxinWu,conf/iscas/ZhuCZWM13,2,1297587,67,1,0.315635065,0.00071034,2013,,,,,,,
Anran Wang 0001,138/4209-1,journals/corr/abs-1811-04595,1,133/4527,38,3,0.282396576,0.00040288,2018,,,,,,,
Anran Wang 0001,138/4209-1,journals/corr/abs-1811-04595,1,73/1823,38,2,0.282396576,0.00040288,2018,,,,,,,
Anran Wang 0001,138/4209-1,journals/corr/abs-1811-04595,1,188/6350,38,2,0.282396576,0.00040288,2018,,,,,,,
Anran Wang 0001,138/4209-1,journals/corr/abs-1811-04595,1,49/5139,38,2,0.282396576,0.00040288,2018,,,,,,,
Anran Wang 0001,138/4209-1,journals/corr/abs-1811-04595,1,81/8329,38,2,0.282396576,0.00040288,2018,,,,,,,
Hongyuan Zhu,133/4527,journals/corr/abs-1811-04595,2,138/4209-1,85,3,0.305107734,0.000901178,2018,,,,,,,
Hongyuan Zhu,133/4527,journals/corr/abs-1811-04595,2,73/1823,85,2,0.305107734,0.000901178,2018,,,,,,,
Hongyuan Zhu,133/4527,journals/corr/abs-1811-04595,2,188/6350,85,2,0.305107734,0.000901178,2018,,,,,,,
Juyong Zhang,38/5125,conf/iscas/AnhCZZ12,5,27/7455,151,2,0.308579623,0.001600916,2012,,,,,,,
Juyong Zhang,38/5125,journals/cgf/ZhangWCZT10,5,51/669,151,2,0.308579623,0.001600916,2010,,,,,,,
Juyong Zhang,38/5125,journals/cgf/ZhangWCZT10,5,39/6462,151,1,0.308579623,0.001600916,2010,,,,,,,
Mohan S. Kankanhalli,625906,conf/pcm/2012,6,09/3493-1,32,1,0.303955288,0.000339267,2012,,,,,,,
Mohan S. Kankanhalli,625906,conf/pcm/2012,6,h/AnthonyTSHo,32,1,0.303955288,0.000339267,2012,,,,,,,
Mohan S. Kankanhalli,625906,conf/pcm/2012,6,w/JianxinWu,32,1,0.303955288,0.000339267,2012,,,,,,,
Mohan S. Kankanhalli,625906,conf/pcm/2012,6,39/2405,32,1,0.303955288,0.000339267,2012,,,,,,,
Mohan S. Kankanhalli,625906,conf/pcm/2012,6,82/1447,32,1,0.303955288,0.000339267,2012,,,,,,,
Mohan S. Kankanhalli,625906,conf/pcm/2012,6,14/3737,32,1,0.303955288,0.000339267,2012,,,,,,,
Mohan S. Kankanhalli,625906,conf/pcm/2012,6,83/6096,32,1,0.303955288,0.000339267,2012,,,,,,,
Qi Duan,86/5155,conf/icmcs/DuanCZL11,1,14/3737,19,1,0.292114272,0.00020144,2011,,,,,,,
Wenxian Yang,72/5668,journals/tip/YangCZL10,1,25/5545,31,1,0.277635971,0.000328665,2010,,,,,,,
Wenxian Yang,72/5668,conf/pcm/YangNC04,1,83/6096,31,11,0.277635971,0.000328665,2004,,,,,,,
Wenxian Yang,72/5668,conf/pcm/YangNC04,1,n/KingNgiNgan,31,4,0.277635971,0.000328665,2004,,,,,,,
Wenxian Yang,72/5668,conf/icip/YangZC09,1,1297587,31,4,0.277635971,0.000328665,2009,,,,,,,
Wenxian Yang,72/5668,conf/ipcv/NgoYC09,1,819088,31,2,0.277635971,0.000328665,2009,,,,,,,
Wenxian Yang,72/5668,journals/tip/YangZCRC09,1,98/3034,31,1,0.277635971,0.000328665,2009,,,,,,,
Wenxian Yang,72/5668,journals/tip/YangZCRC09,1,29/4638,31,1,0.277635971,0.000328665,2009,,,,,,,
Susanto Rahardja,98/3034,journals/tip/YangZCRC09,1,72/5668,106,1,0.311404751,0.001123822,2009,,,,,,,
Susanto Rahardja,98/3034,journals/tip/YangZCRC09,1,29/4638,106,1,0.311404751,0.001123822,2009,,,,,,,
Susanto Rahardja,98/3034,conf/icmcs/ZhangCGZR08,1,1297587,106,2,0.311404751,0.001123822,2008,,,,,,,
Susanto Rahardja,98/3034,conf/icmcs/ZhangCGZR08,1,83/6096,106,2,0.311404751,0.001123822,2008,,,,,,,
Susanto Rahardja,98/3034,conf/icmcs/ZhangCGZR08,1,38/5125,106,1,0.311404751,0.001123822,2008,,,,,,,
Susanto Rahardja,98/3034,conf/icmcs/ZhangCGZR08,1,98/3846,106,1,0.311404751,0.001123822,2008,,,,,,,
Wenxian Yang,72/5668,conf/mm/AnhYC09,1,27/7455,31,1,0.277635971,0.000328665,2009,,,,,,,
King Ngi Ngan,n/KingNgiNgan,journals/network/GaoCN05,1,71/1172,78,2,0.301713101,0.000826963,2005,,,,,,,
King Ngi Ngan,n/KingNgiNgan,journals/tcsv/FohZNCN07,1,17/6484,78,2,0.301713101,0.000826963,2007,,,,,,,
King Ngi Ngan,n/KingNgiNgan,journals/tcsv/FohZNCN07,1,50/671-4,78,1,0.301713101,0.000826963,2007,,,,,,,
King Ngi Ngan,n/KingNgiNgan,journals/tcsv/FohZNCN07,1,50/1379,78,1,0.301713101,0.000826963,2007,,,,,,,
King Ngi Ngan,n/KingNgiNgan,journals/tvt/GaoCFLN08,1,30/6609,78,1,0.301713101,0.000826963,2008,,,,,,,
Yu Zhang 0004,50/671-4,conf/icc/GuoCFZ08,1,71/409,47,1,0.285862816,0.000498298,2008,,,,,,,
Juyong Zhang,38/5125,conf/icmcs/ZhangCGZR08,5,98/3034,151,1,0.308579623,0.001600916,2008,,,,,,,
Yu Zhang 0004,50/671-4,journals/tcsv/FohZNCN07,1,n/KingNgiNgan,47,1,0.285862816,0.000498298,2007,,,,,,,
Tat-Seng Chua,24/6606,conf/mmm/2007-2,20,73/2262,297,2,0.340324577,0.003148822,2007,,,,,,,
Tat-Seng Chua,24/6606,conf/mmm/2007-2,20,29/3808,297,2,0.340324577,0.003148822,2007,,,,,,,
Tat-Seng Chua,24/6606,conf/mmm/2007-2,20,83/6096,297,2,0.340324577,0.003148822,2007,,,,,,,
Tat-Seng Chua,24/6606,conf/mmm/2007-2,20,95/3115,297,2,0.340324577,0.003148822,2007,,,,,,,
Tat-Seng Chua,24/6606,conf/mmm/2007-2,20,384358,297,2,0.340324577,0.003148822,2007,,,,,,,
Haoran Yi,20/870,journals/tcsv/TaoCYRCN06,1,14/5338,43,1,0.277807404,0.00045589,2006,,,,,,,
Haoran Yi,20/870,journals/tcsv/TaoCYRCN06,1,n/KingNgiNgan,43,1,0.277807404,0.00045589,2006,,,,,,,
Haoran Yi,20/870,journals/tcsv/TaoCYRCN06,1,83/6096,43,1,0.277807404,0.00045589,2006,,,,,,,
Haoran Yi,20/870,conf/mmdb/YiRC03,1,95/3115,43,17,0.277807404,0.00045589,2003,,,,,,,
